tipo	Admiration_2	Adoration_2	Aesthetic Appreciation_2	Amusement_2	Anger_2	Annoyance_2	Anxiety_2	Awe_2	Awkwardness_2	Boredom_2	Calmness_2	Concentration_2	Confusion_2	Contemplation_2	Contempt_2	Contentment_2	Craving_2	Desire_2	Determination_2	Disappointment_2	Disapproval_2	Disgust_2	Distress_2	Doubt_2	Ecstasy_2	Embarrassment_2	Empathic Pain_2	Enthusiasm_2	Entrancement_2	Envy_2	Excitement_2	Fear_2	Gratitude_2	Guilt_2	Horror_2	Interest_2	Joy_2	Love_2	Nostalgia_2	Pain_2	Pride_2	Realization_2	Relief_2	Romance_2	Sadness_2	Sarcasm_2	Satisfaction_2	Shame_2	Surprise (negative)_2	Surprise (positive)_2	Sympathy_2	Tiredness_2	Triumph_2
A_?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A_Preparatoria	0	0	0	0	0	0	0.74336	0	0.35569	0	0	0	0	0.20498	0	0	0	0	0	0	0	0	0.21509	0.1262	0	0	0	0	0	0	0	0.30316	0	0	0	0	0	0	0	0	0	0.10905	0	0	0	0	0	0	0	0	0	0	0
A_Preparatoria	0	0	0	0	0.11419	0.41197	0.37119	0	0	0	0	0.1239	0	0.18664	0.14433	0	0	0	0.15551	0.253	0.539	0.10074	0.3206	0.14913	0	0	0	0	0	0	0	0.20389	0	0	0	0	0	0	0	0	0	0.13132	0	0	0	0	0	0	0	0	0	0	0
A_Preparatoria	0	0	0	0	0.10184	0.31566	0	0	0.12715	0	0	0	0.25294	0.16355	0	0	0	0	0	0.64094	0.16854	0	0.23552	0.10814	0	0.13042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21294	0	0.26893	0	0	0.36552	0	0	0.17985	0.1701	0	0	0	0
A_Profesional	0	0	0	0	0	0.2595	0	0	0	0	0	0	0.11785	0.20598	0.17695	0	0	0	0	0.42809	0.7245	0.15239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14302	0	0	0	0	0	0	0	0	0	0	0	0	0.18423	0	0	0	0
A_Profesional	0	0	0	0	0	0.33281	0	0	0	0	0	0	0.20593	0	0	0	0	0	0	0.46896	0.13575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19683	0	0	0	0	0	0	0.62849	0.21642	0	0	0
A_Preparatoria	0	0	0	0	0	0	0	0	0	0	0.39998	0	0	0.53544	0	0.28759	0	0	0	0	0	0	0	0.10173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31439	0.23595	0	0	0	0.21247	0	0	0.11392	0	0	0
A_Preparatoria	0	0	0	0	0	0	0.13761	0	0	0	0	0	0.21476	0.16753	0	0	0	0	0	0.17506	0	0	0	0.11679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14762	0	0	0	0.13717	0	0	0	0	0	0
A_?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A_Preparatoria	0.21383	0	0	0	0	0	0	0	0	0	0.16251	0.11507	0	0.249	0	0.28618	0	0	0.44068	0	0	0	0	0	0	0	0	0.72599	0	0	0.1889	0	0.12893	0	0	0.24866	0.21073	0.10225	0	0	0.18849	0.18096	0	0	0	0	0.41774	0	0	0	0	0	0.24514
A_?	0	0	0	0	0	0.16279	0	0	0	0	0	0	0.35419	0.16035	0	0	0	0	0	0.18214	0.15349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17154	0	0	0	0	0	0.12903	0	0	0	0	0	0	0.43641	0.31023	0	0	0
A_Preparatoria	0.11629	0	0	0	0	0	0	0	0	0	0.10124	0	0	0.26638	0	0.13141	0	0	0	0	0	0	0	0	0	0	0	0.11107	0	0	0	0	0	0	0	0.23767	0	0	0.13871	0	0	0.20772	0.13945	0	0	0	0.25142	0	0	0.19939	0	0	0
A_Preparatoria	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31281	0	0	0	0	0	0.11283	0.27688	0	0	0	0	0	0.60672	0	0	0	0	0	0	0	0	0.28503	0	0	0	0	0	0.10403	0	0	0	0	0	0	0	0	0.63092	0	0
A_Preparatoria	0	0	0	0	0	0	0.2487	0	0	0	0	0	0	0.1611	0	0	0	0	0	0.10904	0	0	0.21724	0	0	0	0	0	0	0	0	0.39172	0	0	0.10343	0	0	0	0	0	0	0.42362	0.10277	0	0	0	0	0	0.33337	0	0	0	0
A_Preparatoria	0	0	0	0	0.15863	0.1335	0.10002	0	0	0	0	0	0	0.17712	0.11133	0	0	0	0.10697	0.20499	0.21927	0.13324	0.22029	0	0	0	0	0	0	0	0	0	0	0	0.10462	0.15925	0	0	0	0	0	0.18628	0	0	0	0	0	0	0.15981	0	0	0	0
A_Preparatoria	0	0	0	0	0	0	0	0	0	0	0	0	0.5133	0.15657	0	0	0	0	0	0.2737	0	0	0.18426	0.15034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11506	0	0	0.24086	0	0	0.10419	0.57662	0	0	0	0
A_Profesional	0	0	0	0	0	0.25937	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98929	0.23102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27332	0	0	0	0.28817	0	0	0	0
A_?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A_Profesional	0	0	0	0	0	0	0	0	0	0	0.19189	0.47405	0	0.51153	0	0	0	0	0.65132	0	0	0	0	0	0	0	0	0.14773	0	0	0	0	0	0	0	0.2302	0	0	0	0	0	0.29598	0	0	0	0	0.15728	0	0	0	0	0	0
A_?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.25507	0.30206	0	0	0	0	0	0.10819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57285	0
Colaborador	0.27315	0	0	0	0	0	0	0	0	0	0.30332	0	0	0.13456	0	0.52242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25544	0	0	0	0.10636	0	0	0	0.18783	0.10501	0.1668	0	0	0	0.5586	0	0	0	0	0	0
Colaborador	0.11866	0	0	0	0	0	0	0	0	0	0.3013	0	0	0.22666	0	0.21757	0	0	0	0	0	0	0	0	0	0	0.13175	0	0	0	0	0	0.14117	0	0	0.27238	0	0	0	0	0	0.15453	0	0	0	0	0.29698	0	0	0	0.13322	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3948	0	0.12425	0	0	0.22806	0.12987	0	0	0.17868	0	0	0	0	0	0	0	0	0	0.18262	0	0	0	0	0	0.45102	0.13658	0	0.27332	0.17261	0	0.3769	0	0.11076	0	0	0	0	0.18056	0.16704
Colaborador	0	0	0	0	0	0	0	0	0	0	0.36776	0.12014	0	0.18415	0	0.35212	0	0	0	0	0	0	0	0	0	0	0	0.1432	0	0	0.10158	0	0	0	0	0.15446	0	0	0	0	0	0	0.20539	0	0	0	0.42249	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.16627	0.33888	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19236	0	0	0	0	0	0	0	0.4259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.1178	0.17213	0.11147	0	0.11108	0	0	0	0	0	0	0	0	0	0	0.34191	0.18591	0.1218	0.33027	0	0	0.17299	0.22703	0	0	0	0	0	0	0.1306	0	0	0	0	0	0.23783	0	0.18895	0	0	0.21375	0	0	0.18998	0.23775	0	0.10729	0	0
Colaborador	0	0	0	0	0	0.13801	0	0	0	0	0	0.38914	0	0.44878	0	0	0	0	0.19211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.52198	0	0	0	0	0	0.254	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.39254	0	0	0	0	0	0.10758	0	0.29836	0.10257	0	0	0	0.21126	0.22723	0.20477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11438	0	0	0	0	0	0.42257	0	0	0	0	0.11125	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.14905	0	0	0	0	0.33104	0	0	0	0	0	0	0	0	0	0	0	0.12765	0	0	0	0	0.53702	0	0	0	0	0	0	0	0	0	0.74683	0	0	0	0.51242	0	0	0	0	0	0
Colaborador	0	0	0	0.11384	0	0.40327	0	0	0	0	0	0	0.13342	0	0.25348	0	0	0	0	0.237	0.32826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12479	0	0	0	0.24184	0	0	0.27048	0	0	0	0
Colaborador	0	0	0	0	0	0	0.12735	0	0	0	0.10204	0.24315	0	0.41126	0	0	0	0	0.60755	0	0	0	0	0	0	0	0	0.27171	0	0	0.12504	0.10307	0	0	0	0.16887	0	0	0	0	0.14582	0.27395	0	0	0	0	0.11671	0	0	0	0	0	0.14451
Colaborador	0	0	0	0	0	0	0.17241	0	0	0	0	0	0.41467	0.32317	0	0	0	0	0	0.17229	0.13373	0	0	0.38456	0	0	0	0	0	0	0	0.15917	0	0	0	0	0	0	0	0	0	0.27103	0	0	0	0	0	0	0.22206	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.93589	0	0	0.35309	0	0.73209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10114	0	0	0	0	0	0	0	0	0	0.18166	0	0	0	0.31015	0	0	0	0	0	0
Colaborador	0.10912	0	0	0	0	0	0	0	0	0	0.17566	0.1103	0	0.36911	0	0.17052	0	0	0.12948	0	0	0	0	0	0	0	0	0.10447	0	0	0	0	0.10361	0	0	0.12317	0	0	0	0	0	0.14123	0	0	0	0	0.17042	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.14912	0.13659	0	0.7335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42045	0	0	0	0	0	0.49834	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.29452	0	0	0	0	0	0	0	0.22762	0.1257	0	0	0	0	0.41144	0.29006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16023	0	0	0.18335	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.20192	0	0	0	0	0	0	0.55292	0.27019	0	0	0	0	0	0.52001	0	0	0	0.13845	0	0	0	0	0	0	0	0	0	0	0	0.17149	0	0	0	0	0	0.12506	0	0	0.11047	0	0	0	0.21388	0	0	0	0
Colaborador	0	0	0	0	0.13007	0.20102	0	0	0	0	0	0	0	0.27073	0.18507	0	0	0	0	0.16834	0.23328	0	0.11696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25374	0.10715	0	0.10248	0	0.10089	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.2374	0	0	0	0	0.38942	0	0	0	0	0	0	0	0	0	0	0	0.15258	0	0	0.15184	0	0.31269	0	0	0.12528	0.18708	0	0	0	0	0	0.53312	0	0	0	0.44987	0	0	0.15824	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0.39572	0	0	0	0.1725	0.15725	0	0	0	0	0	0.48846	0.16612	0	0.10775	0.13854	0	0.29818	0.14956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14639	0	0	0.27125	0	0	0.16877	0.12978	0	0	0	0
Colaborador	0.23518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76046	0	0	0	0	0	0	0	0	0	0.11117	0	0	0	0.35167	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.31427	0	0	0	0	0	0	0	0.22266	0.22248	0	0	0	0	0.2369	0.44122	0.11295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18267	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.26574	0.42519	0	0	0	0	0	0	0.12456	0	0.1902	0	0	0	0	0.12045	0.25764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13444	0	0	0	0
Colaborador	0	0	0	0	0	0	0.21358	0	0	0	0	0	0.39984	0.22522	0	0	0	0	0	0.30138	0.12029	0	0.28553	0.23037	0	0	0	0	0	0	0	0.1141	0	0	0	0	0	0	0	0	0	0.15208	0	0	0.16792	0	0	0.10461	0.17163	0	0	0	0
Colaborador	0	0	0	0	0.12559	0.26971	0	0	0	0	0	0	0	0.49364	0	0	0	0	0	0.40381	0.18361	0	0.21984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12972	0	0	0.35169	0	0	0.16601	0	0	0	0.11041	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.17404	0	0	0.34268	0	0.12559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.23236	0	0	0	0	0	0.25874	0	0	0	0	0.19493	0	0	0.13099	0	0	0
Colaborador	0	0	0	0	0	0.24875	0.10032	0	0	0	0	0	0	0	0.10269	0	0	0	0	0.34607	0.20621	0	0.30601	0	0	0	0.5667	0	0	0	0	0	0	0	0	0	0	0	0	0.14092	0	0	0	0	0.36046	0	0	0	0	0	0.45387	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4698	0	0	0	0	0.32451	0.10813	0.12031	0	0	0	0	0	0.24232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37585	0	0	0	0	0	0	0	0	0.19917	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0.12877	0	0	0	0	0	0	0	0	0	0.13647	0.13125	0	0.34806	0	0.22224	0	0	0.25777	0	0	0	0	0	0	0	0	0.24905	0	0	0	0	0.13936	0	0	0.15036	0	0	0	0	0	0.34707	0	0	0	0	0.36096	0	0	0	0	0	0.1729
Colaborador	0	0	0	0	0	0.24127	0	0	0	0	0	0	0.15759	0	0	0	0	0	0	0.30534	0.2145	0	0	0	0	0	0	0.1242	0	0	0.11015	0	0	0	0	0.1433	0	0	0	0	0	0	0	0	0	0	0	0	0.29368	0.15283	0	0	0
Colaborador	0	0	0	0	0	0.1415	0	0	0	0	0	0	0	0.33405	0	0	0	0	0	0.15286	0.10388	0	0	0	0	0	0	0.18569	0	0	0.1002	0	0	0	0	0.2312	0	0	0	0	0	0.12132	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0.17611	0	0	0	0	0	0	0	0	0	0	0.26695	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1425	0	0	0	0	0	0	0	0.23982	0	0	0.19179	0	0	0.14205	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.11766	0	0	0	0	0	0.51187	0	0.35904	0	0	0	0	0.34205	0.1688	0.10045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10312	0	0	0	0	0	0.31477	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.28073	0.45212	0.19002	0	0	0	0	0	0.24487	0.10166	0.13575	0	0	0	0	0.37903	0.43706	0.19808	0.41037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11543	0	0	0	0	0.12751	0	0	0	0.21918	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33205	0	0	0	0	0	0.12538	0	0	0.10076	0	0	0	0	0	0	0	0	0	0	0	0	0.14142	0	0	0	0	0	0.25915	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30026	0	0	0	0	0	0.23078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30702	0	0	0.30323	0	0.11862	0	0.12342	0.16952	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.12525	0	0	0.20074	0	0	0	0	0.11331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10906	0	0	0	0	0	0.18393	0	0	0	0.1003	0.18373	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.14213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.70656	0.48117	0.19471	0	0	0	0	0	0	0.15067	0.59559	0	0	0	0.2406	0.3184	0.51984	0.30127	0.51165	0	0	0	0.11502	0	0	0	0	0.15445	0	0	0	0	0	0	0	0.30389	0	0.16942	0	0	0.26772	0	0	0.11662	0	0	0	0	0
Colaborador	0.32533	0	0	0	0	0	0	0	0	0	0	0	0	0.15169	0	0.25273	0	0	0	0	0	0	0	0	0	0	0	0.2284	0	0	0	0	0.32407	0	0	0.18911	0	0	0	0	0.15882	0.151	0.56875	0	0	0	0.55799	0	0	0.33263	0.10879	0	0.20919
Colaborador	0	0	0	0	0	0.16025	0	0	0	0	0	0.13632	0.15496	0.34309	0	0	0	0	0	0.13698	0.20509	0	0	0.17713	0	0	0	0	0	0	0	0	0	0	0	0.19963	0	0	0	0	0	0.18327	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.2322	0.10375	0	0	0	0	0.17305	0.10878	0.25384	0	0	0	0	0	0.17588	0.15485	0	0	0	0	0	0	0.13327	0	0	0	0	0	0	0	0.25511	0	0	0	0	0	0.23671	0	0	0	0	0.14063	0	0.14147	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.36091	0	0.10554	0.49274	0	0.2544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27509	0	0	0	0	0.16689	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.14031	0.13707	0	0.60753	0	0	0	0.27543	0	0	0	0	0	0	0.21754	0	0	0.16752	0	0	0.30851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3818	0	0	0.10112	0.13073	0	0	0	0
Colaborador	0	0	0	0	0	0	0.21524	0	0	0	0	0.2098	0.12004	0.47057	0	0	0	0	0.1387	0	0	0	0	0.12849	0	0	0	0.14502	0	0	0	0	0	0	0	0.15049	0	0	0	0	0	0.32492	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0.12093	0	0	0	0	0	0	0	0	0	0.11147	0.18558	0	0.15029	0	0.10352	0	0	0.59575	0	0	0	0	0	0	0	0	0.61719	0	0	0.14712	0	0	0	0	0.20231	0	0	0	0	0.20931	0	0	0	0	0	0.18978	0	0	0	0	0	0.18036
Colaborador	0	0	0	0	0	0.10761	0.50906	0	0	0	0	0	0	0.10434	0	0	0	0	0	0.23087	0.13153	0	0.21342	0.23938	0	0	0	0	0	0	0	0.1955	0	0	0	0	0	0	0	0	0	0.13755	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.19369	0.33549	0	0.43745	0	0.10914	0	0	0.19781	0	0	0	0	0	0	0	0	0.10764	0	0	0	0	0	0	0	0.23342	0	0	0	0	0	0.20298	0	0	0	0	0.20985	0	0	0	0	0	0
Colaborador	0	0	0	0	0.10799	0.27435	0	0	0	0	0	0	0.33952	0.20938	0.12102	0	0	0	0	0.34143	0.38685	0.1026	0.20368	0.117	0	0	0.1415	0	0	0	0	0	0	0	0	0.2265	0	0	0	0	0	0	0	0	0	0	0	0	0.27574	0	0.10563	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.1388	0	0	0.23849	0	0.2813	0	0	0.58191	0	0	0	0	0	0	0	0	0.42055	0	0	0.15557	0	0.21793	0	0	0.15424	0.12275	0.11965	0.13761	0	0.20174	0.2105	0.12088	0	0	0	0.35716	0	0	0	0	0	0.20626
Colaborador	0	0	0	0	0	0.19385	0	0	0	0	0.12571	0.27687	0.17924	0.46546	0.107	0	0	0	0	0.10091	0.29675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21335	0	0	0	0	0	0.22674	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.31266	0.33164	0.11775	0	0	0	0	0	0.11226	0.20064	0.16729	0	0	0	0	0.20603	0.27012	0	0.20791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10806	0	0.12028	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0.10865	0	0	0	0.16373	0.10105	0	0	0	0	0	0.23718	0.2029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10386	0	0	0	0.16253	0	0.20564	0	0	0	0
Colaborador	0.13948	0	0	0	0	0	0.29204	0	0	0	0	0	0	0.21268	0	0	0	0	0	0	0	0	0.11484	0	0	0	0	0.19094	0	0	0	0.15479	0	0	0	0.23902	0	0	0	0	0	0.10711	0	0	0	0	0.1112	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4089	0	0	0	0	0.12214	0	0	0	0	0	0	0	0	0.19915	0	0	0	0	0	0	0	0.21753	0	0	0	0	0	0.27042	0	0	0	0	0.14017	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.42821	0	0	0	0	0	0.10057	0.17682	0.25092	0.14103	0	0	0	0	0.28946	0.40945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.23136	0.49305	0	0	0	0	0	0	0.12311	0.11629	0.38737	0	0	0	0	0.12199	0.5383	0.19902	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0.12682	0	0	0	0.18029	0	0	0	0	0.22191	0.10949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37136	0	0	0	0	0	0.15666	0	0	0	0	0	0	0.3526	0.72935	0	0	0
Colaborador	0	0	0	0	0	0.29704	0	0	0	0	0	0	0	0	0.13342	0	0	0	0.23788	0.24876	0.13333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21645	0.11817	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0.15797	0.64794	0	0	0	0	0	0	0	0	0.40647	0	0	0	0	0.16165	0.52487	0.10082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10083	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.13468	0	0	0	0	0	0	0	0.10627	0	0	0	0	0	0.97873	0.2021	0	0	0.16716	0	0.13893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10338	0	0	0.19429	0	0	0.1553	0.15731	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25236	0	0	0	0	0.14615	0	0.30886	0.41772	0	0	0
Colaborador	0	0	0	0	0	0.24205	0.41558	0	0	0	0	0	0	0.36151	0.1058	0	0	0	0	0.14795	0.29185	0	0.31978	0.11222	0	0	0	0	0	0	0	0.19416	0	0	0	0	0	0	0	0	0	0.22285	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.11207	0	0	0	0	0	0.29276	0.21429	0.48624	0	0	0	0	0.10371	0.1292	0	0	0	0.14599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1692	0	0	0.40231	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.13588	0.39794	0	0.76782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31184	0	0	0	0	0	0.4193	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0.26875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2711	0	0.19224	0	0	0	0	0	0	0.13927	0.11909	0	0	0
Colaborador	0	0	0	0	0.18815	0.37607	0.15715	0	0	0	0	0	0.23831	0.22043	0	0	0	0	0	0	0	0	0.27308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16307	0	0	0	0	0.12922	0	0	0	0	0	0	0.13332	0
Colaborador	0	0	0	0	0	0	0.1102	0	0	0	0	0	0.34887	0.44867	0	0	0	0	0	0.13134	0	0	0	0.2762	0	0	0.11711	0	0	0	0	0	0	0	0	0.21907	0	0	0	0	0	0.10702	0	0	0	0	0	0	0	0	0.11225	0	0
Colaborador	0	0	0	0	0	0	0.1102	0	0	0	0	0	0.34887	0.44867	0	0	0	0	0	0.13134	0	0	0	0.2762	0	0	0.11711	0	0	0	0	0	0	0	0	0.21907	0	0	0	0	0	0.10702	0	0	0	0	0	0	0	0	0.11225	0	0
Colaborador	0	0	0	0	0	0	0.70583	0	0.23912	0	0	0	0.26223	0.13289	0	0	0	0	0	0	0	0	0.20953	0.21694	0	0	0	0	0	0	0	0.12083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0	0	0.12963	0.10361	0	0	0	0	0	0.18095	0.12953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14122	0	0	0	0	0	0.16256	0	0	0	0	0.17239	0	0.26383	0.27636	0	0	0
Colaborador	0	0	0	0	0.16884	0.40521	0	0	0	0	0	0	0	0	0.40228	0	0	0	0	0.32689	0.5499	0.18837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20386	0	0	0	0	0	0	0
Colaborador	0	0	0	0	0	0	0	0	0	0	0.18236	0	0	0.35218	0	0.24658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20213	0	0	0.26678	0	0	0	0	0.19147	0	0	0	0	0	0
